recordid,labsampleid,week,weeksample,week_in25,weekredcap,fase,sampletypex,ncqvalue_d1,nresult_d1,ncopyreaction_d1,orf1abcqvalue_d1,orf1abresult_d1,orf1abcopyreaction_d1,ncqvalue_d2,nresult_d2,ncopyreaction_d2,orf1abcqvalue_d2,orf1abresult_d2,orf1abcopyreaction_d2,naddedlod,orf1abaddedlod,reported_value_n_geomean_cr,reported_value_orf_geomean_cr,reported_value_n_geomean_cpst,reported_value_orf_geomean_cpst,rnabatch_num,pcrbatch_num,n_qual_sum,orf1ab_qual_sum,samplecollectiondate,humidity,airtemperaturecelsius,rainfallmm,anyrainduring24hoursbefore,_merge_arm2,dup_labsampleid,locationtype,totalpopulationinsampledsubdistr,locationname_num,district,subdistrict,typeofsamplingphase1_num,_merge_arm1,totalconfirmedcases,totaldeath,_merge_arm5,s4_ra_geomean_cpst_n,s4_ra_geomean_cpst_orf,_merge_ra,concase_plus7d,concase_plus14d,concase_plus21d,_merge_concase,ncqval_mean,orfcqval_mean,ncqval_cat,orfcqval_cat
21.0,101116.0,19.0,19.0,19,week_19_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.025,PCR COV.MCRI.025,Negative,Negative,2021-12-02,75.0,28.0,0.025,No,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 1,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),1.0,0.0,matched (3),0.7703641018990042,0.7703641018990042,matched (3),2.0,5.0,0.0,matched (3),,,,
21.0,101243.0,21.0,21.0,21,week_21_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.029,PCR COV.MCRI.029A&B,Negative,Negative,2021-12-16,95.0,27.0,0.213,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 1,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),5.0,0.0,matched (3),9.508509308326419,9.508509308326419,matched (3),0.0,1.0,2.0,matched (3),,,,
21.0,101352.0,23.0,23.0,23,week_23_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.032,PCR COV.MCRI.032A&B,Negative,Negative,2021-12-29,78.0,29.0,0.007,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 1,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),1.0,0.0,matched (3),0.6196212338278143,0.6196212338278143,matched (3),2.0,0.0,1.0,matched (3),,,,
22.0,100010.0,1.0,1.0,1,week_1_arm_4,1,sewage,30.96,positive,365.0,30.01,positive,132.0,31.1,Positive,333.0,30.18,positive,118.0,,,349.0,125.0,69.7,25.0,RNA COV.MCRI.001,PCR COV.MCRI.001,Positive,Positive,2021-07-27,78.0,25.0,0.0,,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 2,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),197.0,16.0,matched (3),69.74570954546235,24.987965103225196,matched (3),111.0,75.0,30.0,matched (3),31.029999,30.095001,30<Ct value<=35,2.0
22.0,100122.0,3.0,3.0,3,week_3_arm_4,1,sewage,31.24,positive,592.0,30.44,positive,301.0,31.22,Positive,657.0,30.33,positive,395.0,,,624.0,345.0,125.0,69.0,RNA COV.MCRI.004,PCR COV.MCRI.004A&B,Positive,Positive,2021-08-12,73.0,28.0,0.0,,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 2,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),75.0,2.0,matched (3),178.85281109732102,98.93398036603186,matched (3),30.0,25.0,19.0,matched (3),31.23,30.385,30<Ct value<=35,2.0
22.0,100264.0,5.0,5.0,5,week_5_arm_4,1,sewage,32.12,positive,274.0,31.95,positive,28.7,31.78,Positive,346.0,31.62,positive,55.4,,,308.0,39.9,61.6,7.98,RNA COV.MCRI.006,PCR COV.MCRI.006A&B,Positive,Positive,2021-08-27,83.0,26.0,0.02,No,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 2,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),25.0,1.0,matched (3),177.56747737550364,22.98527763235731,matched (3),19.0,14.0,8.0,matched (3),31.95,31.785,30<Ct value<=35,2.0
22.0,100376.0,7.0,7.0,7,week_7_arm_4,1,sewage,34.88,positive,33.5,34.99,positive,10.6,34.59,Positive,40.5,35.19,positive,9.33,,,36.8,9.95,7.36,1.99,RNA COV.MCRI.010,PCR COV.MCRI.010,Positive,Positive,2021-09-10,81.0,27.0,0.012,No,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 2,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),14.0,0.0,matched (3),7.360980369488836,1.9898874340022352,matched (3),8.0,11.0,4.0,matched (3),34.735,35.09,30<Ct value<=35,1.0
22.0,100488.0,9.0,9.0,9,week_9_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.012,PCR COV.MCRI.012A,Negative,Negative,2021-09-24,74.0,29.0,0.0,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 2,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),11.0,1.0,matched (3),0.5,0.5,matched (3),4.0,2.0,3.0,matched (3),,,,
22.0,100605.0,11.0,11.0,11,week_11_arm_4,1,sewage,33.63,positive,94.7,32.82,positive,30.2,33.48,Positive,104.0,33.89,positive,15.3,,,99.2,21.5,19.8,4.3,RNA COV.MCRI.014,PCR COV.MCRI.014,Positive,Positive,2021-10-08,80.0,26.0,0.035,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 2,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),2.0,0.0,matched (3),91.10781902990117,19.752012945712845,matched (3),3.0,2.0,2.0,matched (3),33.555,33.355,30<Ct value<=35,2.0
22.0,100719.0,13.0,13.0,13,week_13_arm_4,1,sewage,37.34,positive,3.79,,negative,,38.32,Positive,2.84,,negative,,,,3.28,2.5,0.656,0.5,RNA COV.MCRI.016,PCR COV.MCRI.016 A&B,Positive,Negative,2021-10-19,88.0,27.0,0.04,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 2,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),2.0,0.0,matched (3),8.370343527049497,6.378300257373942,matched (3),2.0,3.0,0.0,matched (3),37.83,,35<Ct value<=40,
22.0,100863.0,15.0,15.0,15,week_15_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.019,PCR COV.MCRI.019,Negative,Negative,2021-11-05,81.0,27.0,0.012,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 2,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),3.0,0.0,matched (3),1.69262723110683,1.69262723110683,matched (3),0.0,0.0,1.0,matched (3),,,,
22.0,100990.0,17.0,17.0,17,week_17_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.022,PCR COV.MCRI.022A,Negative,Negative,2021-11-19,73.0,29.0,0.012,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 2,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),0.0,0.0,matched (3),3.8895969607529706,3.8895969607529706,matched (3),1.0,1.0,2.0,matched (3),,,,
22.0,101117.0,19.0,19.0,19,week_19_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.024,PCR COV.MCRI.024,Negative,Negative,2021-12-02,76.0,27.0,0.035,No,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 2,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),1.0,0.0,matched (3),3.1359379854888605,3.1359379854888605,matched (3),2.0,5.0,0.0,matched (3),,,,
22.0,101244.0,21.0,21.0,21,week_21_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.029,PCR COV.MCRI.029A&B,Negative,Negative,2021-12-16,95.0,27.0,0.213,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 2,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),5.0,0.0,matched (3),5.474523874914574,5.474523874914574,matched (3),0.0,1.0,2.0,matched (3),,,,
22.0,101353.0,23.0,23.0,23,week_23_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.032,PCR COV.MCRI.032A&B,Negative,Negative,2021-12-29,82.0,28.0,0.007,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 2,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),1.0,0.0,matched (3),0.5,0.5,matched (3),2.0,0.0,1.0,matched (3),,,,
23.0,100011.0,1.0,1.0,1,week_1_arm_4,1,sewage,28.31,positive,3880.0,27.16,positive,2200.0,28.46,Positive,3550.0,27.01,positive,2390.0,,,3710.0,2290.0,742.0,458.0,RNA COV.MCRI.002,PCR COV.MCRI.002,Positive,Positive,2021-07-27,78.0,25.0,0.0,,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 3,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),197.0,16.0,matched (3),17357.58025144556,10718.58954456726,matched (3),111.0,75.0,30.0,matched (3),28.384998,27.085,25<Ct value<=30,3.0
23.0,100123.0,3.0,3.0,3,week_3_arm_4,1,sewage,34.16,positive,91.1,33.67,positive,40.5,34.17,Positive,115.0,35.09,positive,30.1,,,102.0,34.9,20.5,6.98,RNA COV.MCRI.004,PCR COV.MCRI.004A&B,Positive,Positive,2021-08-12,73.0,28.0,0.0,,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 3,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),75.0,2.0,matched (3),22.268601560656652,7.599790860022862,matched (3),30.0,25.0,19.0,matched (3),34.165,34.379997,30<Ct value<=35,2.0
23.0,100265.0,5.0,5.0,5,week_5_arm_4,1,sewage,33.76,positive,96.8,33.65,positive,7.44,33.64,Positive,112.0,33.77,positive,13.2,,,104.0,9.9,20.8,1.98,RNA COV.MCRI.006,PCR COV.MCRI.006A&B,Positive,Positive,2021-08-27,88.0,24.0,0.03,No,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 3,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),25.0,1.0,matched (3),63.09584920374159,6.002118765463859,matched (3),19.0,14.0,8.0,matched (3),33.699997,33.71,30<Ct value<=35,2.0
23.0,100377.0,7.0,7.0,7,week_7_arm_4,1,sewage,38.19,positive,3.85,,negative,,,Negative,,,negative,,5.0,,4.39,2.5,0.878,0.5,RNA COV.MCRI.010,PCR COV.MCRI.010,Positive,Negative,2021-09-10,82.0,27.0,0.012,No,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 3,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),14.0,0.0,matched (3),0.8778382538941901,0.5,matched (3),8.0,11.0,4.0,matched (3),38.19,,35<Ct value<=40,
23.0,100489.0,9.0,9.0,9,week_9_arm_4,1,sewage,38.04,positive,1.74,,negative,,,Negative,,,negative,,5.0,,2.95,2.5,0.589,0.5,RNA COV.MCRI.012,PCR COV.MCRI.012A,Positive,Negative,2021-09-24,72.0,29.0,0.0,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 3,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),11.0,1.0,matched (3),1.0056328787551472,0.8530894305949447,matched (3),4.0,2.0,3.0,matched (3),38.04,,35<Ct value<=40,
23.0,100606.0,11.0,11.0,11,week_11_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.014,PCR COV.MCRI.014,Negative,Negative,2021-10-08,80.0,26.0,0.035,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 3,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),2.0,0.0,matched (3),4.833143694831012,4.833143694831012,matched (3),3.0,2.0,2.0,matched (3),,,,
23.0,100720.0,13.0,13.0,13,week_13_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.016,PCR COV.MCRI.016 A&B,Negative,Negative,2021-10-19,88.0,27.0,0.04,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 3,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),2.0,0.0,matched (3),9.299244141393084,9.299244141393084,matched (3),2.0,3.0,0.0,matched (3),,,,
23.0,100864.0,15.0,15.0,15,week_15_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.019,PCR COV.MCRI.019,Negative,Negative,2021-11-05,82.0,27.0,0.012,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 3,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),3.0,0.0,matched (3),0.8928603674031624,0.8928603674031624,matched (3),0.0,0.0,1.0,matched (3),,,,
23.0,100991.0,17.0,17.0,17,week_17_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.021,PCR COV.MCRI.021A&B,Negative,Negative,2021-11-19,73.0,29.0,0.012,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 3,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),0.0,0.0,matched (3),1.3575290631440848,1.3575290631440848,matched (3),1.0,1.0,2.0,matched (3),,,,
23.0,101118.0,19.0,19.0,19,week_19_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.024,PCR COV.MCRI.024,Negative,Negative,2021-12-02,76.0,27.0,0.035,No,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 3,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),1.0,0.0,matched (3),2.9416411215746723,2.9416411215746723,matched (3),2.0,5.0,0.0,matched (3),,,,
23.0,101245.0,21.0,21.0,21,week_21_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.029,PCR COV.MCRI.029A&B,Negative,Negative,2021-12-16,95.0,27.0,0.213,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 3,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),5.0,0.0,matched (3),3.618443474655789,3.618443474655789,matched (3),0.0,1.0,2.0,matched (3),,,,
23.0,101354.0,23.0,23.0,23,week_23_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.032,PCR COV.MCRI.032A&B,Negative,Negative,2021-12-29,82.0,28.0,0.007,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 3,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),1.0,0.0,matched (3),1.6783202328697298,1.6783202328697298,matched (3),2.0,0.0,1.0,matched (3),,,,
24.0,100012.0,1.0,1.0,1,week_1_arm_4,1,sewage,32.08,positive,175.0,31.11,positive,62.5,32.03,Positive,181.0,31.0,positive,67.3,,,178.0,64.8,35.5,13.0,RNA COV.MCRI.001,PCR COV.MCRI.001,Positive,Positive,2021-07-27,75.0,25.0,0.0,,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 4,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),197.0,16.0,matched (3),144.07949771088985,52.61234493492309,matched (3),111.0,75.0,30.0,matched (3),32.055,31.055,30<Ct value<=35,2.0
24.0,100124.0,3.0,3.0,3,week_3_arm_4,1,sewage,32.51,positive,262.0,32.01,positive,114.0,32.54,Positive,301.0,31.52,positive,208.0,,,281.0,154.0,56.2,30.7,RNA COV.MCRI.004,PCR COV.MCRI.004A&B,Positive,Positive,2021-08-12,71.0,29.0,0.0,,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 4,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),75.0,2.0,matched (3),219.05357007356753,119.72506883190663,matched (3),30.0,25.0,19.0,matched (3),32.525,31.765,30<Ct value<=35,2.0
24.0,100266.0,5.0,5.0,5,week_5_arm_4,1,sewage,35.45,positive,33.1,34.34,positive,4.3,35.26,Positive,41.9,,negative,,,5.0,37.2,4.64,7.45,0.927,RNA COV.MCRI.006,PCR COV.MCRI.006A&B,Positive,Positive,2021-08-27,81.0,26.0,0.02,No,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 4,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),25.0,1.0,matched (3),21.37793984980486,2.661831099080108,matched (3),19.0,14.0,8.0,matched (3),35.355,34.34,35<Ct value<=40,2.0
24.0,100378.0,7.0,7.0,7,week_7_arm_4,1,sewage,29.06,positive,1500.0,28.64,positive,635.0,28.74,Positive,1850.0,28.56,positive,669.0,,,1660.0,652.0,333.0,130.0,RNA COV.MCRI.010,PCR COV.MCRI.010,Positive,Positive,2021-09-10,75.0,28.0,0.01,No,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 4,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),14.0,0.0,matched (3),332.67437532818786,130.3166911796029,matched (3),8.0,11.0,4.0,matched (3),28.9,28.599998,25<Ct value<=30,3.0
24.0,100490.0,9.0,9.0,9,week_9_arm_4,1,sewage,35.93,positive,8.31,,negative,,35.61,Positive,14.5,,negative,,,,11.0,2.5,2.2,0.5,RNA COV.MCRI.012,PCR COV.MCRI.012A,Positive,Negative,2021-09-24,70.0,29.0,0.0,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 4,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),11.0,1.0,matched (3),14.66101790883352,3.335030610469931,matched (3),4.0,2.0,3.0,matched (3),35.77,,35<Ct value<=40,
24.0,100607.0,11.0,11.0,11,week_11_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.014,PCR COV.MCRI.014,Negative,Negative,2021-10-08,79.0,26.0,0.035,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 4,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),2.0,0.0,matched (3),3.9625284873072735,3.9625284873072735,matched (3),3.0,2.0,2.0,matched (3),,,,
24.0,100721.0,13.0,13.0,13,week_13_arm_4,1,sewage,,negative,,,negative,,37.34,Positive,5.61,,negative,,5.0,,5.3,2.5,1.06,0.5,RNA COV.MCRI.016,PCR COV.MCRI.016 A&B,Positive,Negative,2021-10-19,84.0,28.0,0.02,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 4,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),2.0,0.0,matched (3),23.388198267038643,11.0410163573883,matched (3),2.0,3.0,0.0,matched (3),37.34,,35<Ct value<=40,
24.0,100865.0,15.0,15.0,15,week_15_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.019,PCR COV.MCRI.019,Negative,Negative,2021-11-05,80.0,27.0,0.012,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 4,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),3.0,0.0,matched (3),1.6092795740648638,1.6092795740648638,matched (3),0.0,0.0,1.0,matched (3),,,,
24.0,100992.0,17.0,17.0,17,week_17_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.022,PCR COV.MCRI.022A,Negative,Negative,2021-11-19,71.0,30.0,0.017,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 4,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),0.0,0.0,matched (3),9.685084909783493,9.685084909783493,matched (3),1.0,1.0,2.0,matched (3),,,,
24.0,101119.0,19.0,19.0,19,week_19_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.024,PCR COV.MCRI.024,Negative,Negative,2021-12-02,75.0,28.0,0.025,No,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 4,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),1.0,0.0,matched (3),2.545213340502666,2.545213340502666,matched (3),2.0,5.0,0.0,matched (3),,,,
24.0,101246.0,21.0,21.0,21,week_21_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.029,PCR COV.MCRI.029A&B,Negative,Negative,2021-12-16,95.0,27.0,0.213,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 4,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),5.0,0.0,matched (3),0.7717367132843175,0.7717367132843175,matched (3),0.0,1.0,2.0,matched (3),,,,
24.0,101356.0,23.0,23.0,23,week_23_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.032,PCR COV.MCRI.032A&B,Negative,Negative,2021-12-29,78.0,29.0,0.007,Yes,matched (3),0.0,Manhole,33340.0,Mantrijeron Manhole 4,Yogyakarta (urban),Mantrijeron,Manholes (grab),matched (3),1.0,0.0,matched (3),0.5325210976472222,0.5325210976472222,matched (3),2.0,0.0,1.0,matched (3),,,,
25.0,100013.0,1.0,1.0,1,week_1_arm_4,1,sewage,25.65,positive,12100.0,25.89,positive,2210.0,25.73,Positive,11400.0,25.92,positive,2160.0,,,11700.0,2190.0,2350.0,437.0,RNA COV.MCRI.001,PCR COV.MCRI.001,Positive,Positive,2021-07-27,65.0,28.0,0.0,,matched (3),0.0,Manhole,17943.0,Kraton Manhole 1,Yogyakarta (urban),Kraton,Manholes (grab),matched (3),100.0,4.0,matched (3),9175.968150537401,1708.6891159871027,matched (3),54.0,42.0,35.0,matched (3),25.689999,25.904999,25<Ct value<=30,3.0
25.0,100125.0,3.0,3.0,3,week_3_arm_4,1,sewage,34.74,positive,62.8,33.29,positive,51.3,33.76,Positive,146.0,33.05,positive,90.7,,,95.9,68.2,19.2,13.6,RNA COV.MCRI.004,PCR COV.MCRI.004A&B,Positive,Positive,2021-08-13,77.0,29.0,0.17,No,matched (3),0.0,Manhole,17943.0,Kraton Manhole 1,Yogyakarta (urban),Kraton,Manholes (grab),matched (3),42.0,3.0,matched (3),27.324356073748064,19.436062054507033,matched (3),35.0,22.0,10.0,matched (3),34.25,33.17,30<Ct value<=35,2.0
25.0,100317.0,6.0,6.0,6,week_6_arm_4,1,sewage,36.51,positive,16.9,35.95,positive,1.2,35.03,Positive,48.2,,negative,,,5.0,28.5,2.44,5.7,0.489,RNA COV.MCRI.006,PCR COV.MCRI.006A&B,Positive,Positive,2021-09-03,76.0,28.0,0.1,No,matched (3),0.0,Manhole,17943.0,Kraton Manhole 1,Yogyakarta (urban),Kraton,Manholes (grab),matched (3),10.0,1.0,matched (3),5.703015342781396,0.4888762624632127,matched (3),11.0,1.0,3.0,matched (3),35.769997,35.95,35<Ct value<=40,1.0
25.0,100429.0,8.0,8.0,8,week_8_arm_4,1,sewage,33.47,positive,129.0,33.68,positive,41.6,33.55,Positive,52.7,33.49,positive,28.0,,,82.4,34.1,16.5,6.82,RNA COV.MCRI.011,PCR COV.MCRI.011A,Positive,Positive,2021-09-17,86.0,29.0,0.0,Yes,matched (3),0.0,Manhole,17943.0,Kraton Manhole 1,Yogyakarta (urban),Kraton,Manholes (grab),matched (3),1.0,1.0,matched (3),55.06214940401216,22.786186135823296,matched (3),3.0,5.0,1.0,matched (3),33.510002,33.585,30<Ct value<=35,2.0
25.0,100541.0,10.0,10.0,10,week_10_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.013,PCR COV.MCRI.013A,Negative,Negative,2021-10-01,89.0,27.0,0.048,Yes,matched (3),0.0,Manhole,17943.0,Kraton Manhole 1,Yogyakarta (urban),Kraton,Manholes (grab),matched (3),5.0,0.0,matched (3),7.915623382964844,7.915623382964844,matched (3),1.0,0.0,0.0,matched (3),,,,
25.0,100688.0,12.0,12.0,12,week_12_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.015re,PCR COV.MCRI.015reA&B,Negative,Negative,2021-10-15,72.0,30.0,0.005,No,matched (3),0.0,Manhole,17943.0,Kraton Manhole 1,Yogyakarta (urban),Kraton,Manholes (grab),matched (3),0.0,0.0,matched (3),2.8745014201771015,2.8745014201771015,matched (3),0.0,2.0,3.0,matched (3),,,,
25.0,100816.0,14.0,14.0,14,week_14_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.017,PCR COV.MCRI.017 A&B,Negative,Negative,2021-10-29,79.0,28.0,0.149,Yes,matched (3),0.0,Manhole,17943.0,Kraton Manhole 1,Yogyakarta (urban),Kraton,Manholes (grab),matched (3),2.0,0.0,matched (3),1.0067517866142899,1.0067517866142899,matched (3),3.0,0.0,0.0,matched (3),,,,
25.0,100943.0,16.0,16.0,16,week_16_arm_4,1,sewage,,negative,,,negative,,37.6,Positive,10.4,,negative,,5.0,,7.2,2.5,1.44,0.5,RNA COV.MCRI.020,PCR COV.MCRI.020,Positive,Negative,2021-11-12,90.0,28.0,0.317,Yes,matched (3),0.0,Manhole,17943.0,Kraton Manhole 1,Yogyakarta (urban),Kraton,Manholes (grab),matched (3),0.0,0.0,matched (3),190.98615835943275,66.34023748573628,matched (3),0.0,1.0,2.0,matched (3),37.6,,35<Ct value<=40,
25.0,101070.0,18.0,18.0,18,week_18_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.023,PCR COV.MCRI.023,Negative,Negative,2021-11-26,81.0,29.0,0.055,Yes,matched (3),0.0,Manhole,17943.0,Kraton Manhole 1,Yogyakarta (urban),Kraton,Manholes (grab),matched (3),1.0,0.0,matched (3),0.5,0.5,matched (3),2.0,2.0,1.0,matched (3),,,,
25.0,101197.0,20.0,20.0,20,week_20_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.025,PCR COV.MCRI.025,Negative,Negative,2021-12-10,90.0,28.0,0.058,Yes,matched (3),0.0,Manhole,17943.0,Kraton Manhole 1,Yogyakarta (urban),Kraton,Manholes (grab),matched (3),2.0,0.0,matched (3),1.705003507374083,1.705003507374083,matched (3),1.0,1.0,1.0,matched (3),,,,
25.0,101324.0,22.0,22.0,22,week_22_arm_4,1,sewage,,negative,,,negative,,,Negative,,,negative,,,,2.5,2.5,0.5,0.5,RNA COV.MCRI.031,PCR COV.MCRI.031,Negative,Negative,2021-12-24,84.0,27.0,0.053,Yes,matched (3),0.0,Manhole,17943.0,Kraton Manhole 1,Yogyakarta (urban),Kraton,Manholes (grab),matched (3),1.0,0.0,matched (3),3.417947014746144,3.417947014746144,matched (3),1.0,0.0,0.0,matched (3),,,,
